X;Y;id_local;reseau_loc;nom_loc;id_osm;num_iti;code_com_d;ame_d;regime_d;sens_d;largeur_d;local_d;statut_d;revet_d;code_com_g;ame_g;regime_g;sens_g;largeur_g;local_g;statut_g;revet_g;access_ame;date_maj;trafic_vit;lumiere;d_service;comm;source;project_c;ref_geo
1.25255545;45.8175554503699;;;;way/1176635475;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-05-27;;true;;;OpenStreetMap;WGS84;
1.25260013989337;45.8175967691332;;;;way/441709555;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.2525118;45.8175451003704;;;;way/964379201;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25246708120443;45.8173851408843;;;;way/441709560;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25272320943567;45.8176528296312;;;;way/964379180;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25284361421945;45.8177601886691;;;;way/964379178;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.25283280177626;45.8178605693651;;;;way/964379176;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25285449077264;45.8179135379161;;;;way/964379191;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.2528515;45.8176806003706;;;;way/964379179;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.2528714322167;45.816518242817;;;;way/68196414;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-31;;true;;;OpenStreetMap;WGS84;
1.25297048366588;45.8173605889274;;;;way/529754272;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.2529793646374;45.8175462076348;;;;way/964379175;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25299575;45.8175102503699;;;;way/964379172;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25303535706214;45.8174697701891;;;;way/964379170;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.25304165;45.8174354503714;;;;way/964379174;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.2530297;45.8174964003701;;;;way/964379173;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.2530153;45.8175045003699;;;;way/964379171;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.2529289;45.8176341503974;;;;way/1176635473;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.25316460785814;45.8165505114743;;;;way/68196426;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.2534873;45.8156284006868;;;;way/1224795106;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-09-21;;true;;;OpenStreetMap;WGS84;
1.2596511;45.8265857506889;;;;way/868080384;;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-04-13;"30";true;;;OpenStreetMap;WGS84;
1.2598519639074;45.8263138892158;;;;way/1176635418;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2024-08-11;;;;;OpenStreetMap;WGS84;
1.2598251;45.8263810503708;;;;way/1176635419;;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-01-08;"30";;;;OpenStreetMap;WGS84;
1.26001675544502;45.827245594629;;;;way/706643407;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-08-03;"30";;;;OpenStreetMap;WGS84;
1.26017714887016;45.8273136973466;;;;way/778637691;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-08;"30";;;;OpenStreetMap;WGS84;
1.2517225885883;45.8265583516377;;;;way/454469130;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-12-29;"30";;;;OpenStreetMap;WGS84;
1.2515778616779;45.828124650467;;;;way/28145502;;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"87085";DOUBLE SENS CYCLABLE BANDE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-03-04;"30";;;;OpenStreetMap;WGS84;
1.25278337001005;45.8251977305222;;;;way/68196425;;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";DOUBLE SENS CYCLABLE NON MATERIALISE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"30";true;;;OpenStreetMap;WGS84;
1.2680893592749;45.8593858048332;;;;way/189651463;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2013-07-30;;;;;OpenStreetMap;WGS84;
1.26765499924522;45.8598432098397;;;;way/231842252;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-05-12;;false;;;OpenStreetMap;WGS84;
1.26772045;45.8453577504036;;;;way/878141513;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;CHAUSSEE;EN SERVICE;LISSE;;2022-07-01;"30";true;;;OpenStreetMap;WGS84;
1.26778531658318;45.8452970671292;;;;way/878141511;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;CHAUSSEE;EN SERVICE;LISSE;;2022-07-01;"30";true;;;OpenStreetMap;WGS84;
1.26775465559834;45.8508645548636;;;;way/408937500;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-09-21;;;;;OpenStreetMap;WGS84;
1.26767517563651;45.8452418937068;;;;way/878141510;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;CHAUSSEE;EN SERVICE;LISSE;;2023-07-27;"30";true;;;OpenStreetMap;WGS84;
1.26716096260983;45.8556463166153;;;;way/779537826;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-27;;;;;OpenStreetMap;WGS84;
1.26446984149991;45.8512885726127;;;;way/257098414;;"87085";COULOIR BUS+VELO;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";COULOIR BUS+VELO;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;;2025-09-21;;;;;OpenStreetMap;WGS84;
1.26471064975981;45.8519313444554;;;;way/257098415;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2026-01-19;;;;;OpenStreetMap;WGS84;
1.26263996575797;45.8523612814235;;;;way/407947380;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2026-01-19;;;;;OpenStreetMap;WGS84;
1.26313201991419;45.8498672084278;;;;way/772879008;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";true;;;OpenStreetMap;WGS84;
1.26175232920469;45.8478842975674;;;;way/834201315;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.26195568682342;45.8520419977566;;;;way/408600220;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-27;;;;;OpenStreetMap;WGS84;
1.2621758;45.8484843003988;;;;way/878141496;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;RUGUEUX;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;RUGUEUX;VELO DE ROUTE;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.26226727230617;45.8486129652798;;;;way/886306962;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;RUGUEUX;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;RUGUEUX;VELO DE ROUTE;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.26134333553099;45.8388864286886;;;;way/416523193;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-12-31;"50";true;;;OpenStreetMap;WGS84;
1.26405608042871;45.8357316639301;;;;way/963740683;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;;;;OpenStreetMap;WGS84;
1.26391977121573;45.835728168447;;;;way/963740680;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;;;;OpenStreetMap;WGS84;
1.26391330757085;45.8358285100553;;;;way/963740679;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;;;;OpenStreetMap;WGS84;
1.26379817373453;45.8357087199815;;;;way/963740682;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;;;;OpenStreetMap;WGS84;
1.26372881838243;45.8356859718515;;;;way/963740681;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2022-10-24;;;;;OpenStreetMap;WGS84;
1.26364522037555;45.8381194282254;;;;way/416523196;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-12;"50";true;;;OpenStreetMap;WGS84;
1.26268042370315;45.8341611881856;;;;way/93396923;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-09-21;"30";;;;OpenStreetMap;WGS84;
1.26228146533145;45.8357207287638;;;;way/577683586;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-03-17;"30";;;;OpenStreetMap;WGS84;
1.26178806851942;45.8374181825239;;;;way/31097944;;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-01-01;"30";true;;;OpenStreetMap;WGS84;
1.26005723437469;45.8092394415253;;;;way/216487500;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;true;;;OpenStreetMap;WGS84;
1.25858595212045;45.8134847807385;D 11;;;way/333778008;;"87085";BANDE CYCLABLE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;;;;;OpenStreetMap;WGS84;
1.25660772182545;45.811566315333;;;;way/68191208;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;;;;OpenStreetMap;WGS84;
1.25571190917669;45.8125015212189;;;;way/1224795105;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-09-21;;;;;OpenStreetMap;WGS84;
1.2551189;45.81479860054;;;;way/1224795107;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-09-21;;;;;OpenStreetMap;WGS84;
1.25455772244487;45.8137206817455;;;;way/68191130;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-09-21;;true;;;OpenStreetMap;WGS84;
1.25520714764878;45.8445398989565;;;;way/166239886;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;RUGUEUX;"87085";AUCUN;;;;;EN SERVICE;RUGUEUX;ROLLER;2023-10-08;;;;;OpenStreetMap;WGS84;
1.25540660762041;45.8439439234696;;;;way/166238293;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;RUGUEUX;"87085";AUCUN;;;;;EN SERVICE;RUGUEUX;ROLLER;2023-10-08;;true;;;OpenStreetMap;WGS84;
1.24954238200044;45.8444141352351;;;;way/41109627;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-01-02;"50";;;;OpenStreetMap;WGS84;
1.25033587675573;45.832310025162;;;;way/965857674;;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"87085";COULOIR BUS+VELO;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-12-27;"30";true;;;OpenStreetMap;WGS84;
1.24888234518679;45.8319460246378;;;;way/28143978;;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2022-07-01;"30";true;;;OpenStreetMap;WGS84;
1.24800140775258;45.8341420823076;;;;way/40822794;;"87085";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2025-12-29;"30";true;;;OpenStreetMap;WGS84;
1.26539945;45.8525228503938;;;;way/335818349;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-01-19;"50";;;;OpenStreetMap;WGS84;
1.26528015873128;45.8521052483841;;;;way/408600222;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2026-01-19;;;;;OpenStreetMap;WGS84;
1.26514005;45.8518783003739;;;;way/927933376;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-27;;;;;OpenStreetMap;WGS84;
1.2651235688475;45.8522449767461;;;;way/407947387;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2026-01-21;"50";;;;OpenStreetMap;WGS84;
1.265022;45.8515610003669;;;;way/834201321;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2020-08-05;;;;;OpenStreetMap;WGS84;
1.26506017934059;45.8517089655706;;;;way/927933375;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-27;;;;;OpenStreetMap;WGS84;
1.26493287072683;45.8515598619246;;;;way/1462098652;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2026-01-19;;;;;OpenStreetMap;WGS84;
1.26490475;45.8603196003647;;;;way/940387014;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-05-12;;false;;;OpenStreetMap;WGS84;
1.2658159108287;45.8599750886415;;;;way/940387013;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2021-05-07;;;;;OpenStreetMap;WGS84;
1.26593082983346;45.8534678557522;;;;way/407947385;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-12-25;"50";true;;;OpenStreetMap;WGS84;
1.26575513552771;45.8530095153296;;;;way/185817808;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-01-19;"50";true;;;OpenStreetMap;WGS84;
1.2656231;45.8528321003893;;;;way/1468578731;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-01-19;"50";true;;;OpenStreetMap;WGS84;
1.26551005;45.8526797504547;;;;way/1176635443;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-12-25;"50";true;;;OpenStreetMap;WGS84;
1.2660365589674;45.8538994375435;;;;way/419080867;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.266092980796;45.8542380616239;;;;way/834201312;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-12-24;"50";true;;;OpenStreetMap;WGS84;
1.26621299493999;45.8542798665188;;;;way/834201322;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-08-04;;;;;OpenStreetMap;WGS84;
1.26620368496224;45.8544698172922;;;;way/834201313;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-11-28;;;;;OpenStreetMap;WGS84;
1.26663512766929;45.8550982554894;;;;way/834201323;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-27;;;;;OpenStreetMap;WGS84;
1.2670917250143;45.8542109459432;;;;way/41519737;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"30";true;;;OpenStreetMap;WGS84;
1.26698914611517;45.8532143512646;;;;way/41519738;;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"30";true;;;OpenStreetMap;WGS84;
1.26885274753365;45.8563595648985;;;;way/927933379;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2024-04-13;;;;;OpenStreetMap;WGS84;
1.26912778527098;45.8578415255436;;;;way/774949486;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2020-02-20;;;;;OpenStreetMap;WGS84;
1.26911165393117;45.8572311064986;;;;way/1363299115;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-02-27;;;;;OpenStreetMap;WGS84;
